pecha id,language,url
I16A9EA0C,en,https://github.com/OpenPecha/I16A9EA0C
I7064286B,de,https://github.com/OpenPecha/I7064286B
I3F3814CD,es,https://github.com/OpenPecha/I3F3814CD
IC62F555B,fr,https://github.com/OpenPecha/IC62F555B
I71646354,it,https://github.com/OpenPecha/I71646354
I0A6B09E9,nl,https://github.com/OpenPecha/I0A6B09E9
IEC93559C,zh,https://github.com/OpenPecha/IEC93559C
I0C150115,bo,https://github.com/OpenPecha/I0C150115
